"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.217411292E0,-5.807922363E-2,1.058299255E-1,9.849667511E0,9.850407263E0
3.227457292E0,-4.879852295E-2,1.142124939E-1,9.860295410E0,9.861077597E0
3.237503292E0,-4.834945679E-2,8.816665649E-2,9.933343506E0,9.933852437E0
3.247550292E0,-5.418731689E-2,6.870712280E-2,9.865833893E0,9.866221938E0
3.257596292E0,-4.670288086E-2,8.547225952E-2,9.826465759E0,9.826948457E0
3.267642292E0,-4.924758911E-2,6.017486572E-2,9.879006500E0,9.879312515E0
3.277689292E0,-6.331832886E-2,5.014572144E-2,9.876910858E0,9.877241108E0
3.287735292E0,-5.463638306E-2,4.805007935E-2,9.816286926E0,9.816556574E0
3.297781292E0,-5.403762817E-2,4.670288086E-2,9.815987549E0,9.816247388E0
3.307827292E0,-5.433700562E-2,2.784210205E-2,9.862091675E0,9.862280664E0
3.317874292E0,-4.805007935E-2,1.422042847E-2,9.861642609E0,9.861769921E0
3.327920292E0,-4.894821167E-2,2.215393066E-2,9.813891907E0,9.814038979E0
3.337966292E0,-4.984634399E-2,2.754272461E-2,9.839488678E0,9.839653485E0
3.348012667E0,-5.313949585E-2,1.871109009E-2,9.875713348E0,9.875874040E0
3.358058667E0,-6.526428223E-2,2.170486450E-2,9.818083191E0,9.818324097E0
3.368104667E0,-6.107299805E-2,4.954696655E-2,9.800419922E0,9.800735455E0
3.378150667E0,-6.511459351E-2,6.631210327E-2,9.854607239E0,9.855045461E0
3.388197667E0,-6.885681152E-2,7.050338745E-2,9.860594788E0,9.861087240E0
3.398243667E0,-7.304809570E-2,8.098159790E-2,9.784253540E0,9.784861337E0
3.408289667E0,-6.945556641E-2,9.849517822E-2,9.807155914E0,9.807896436E0
3.418336667E0,-6.750961304E-2,1.050814819E-1,9.883646851E0,9.884435985E0
3.428382667E0,-6.406677246E-2,1.028361511E-1,9.885443115E0,9.886185584E0
3.438428667E0,-6.137237549E-2,1.115180969E-1,9.836195526E0,9.837019126E0
3.448475667E0,-5.837860107E-2,1.204994202E-1,9.893675995E0,9.894581995E0
3.458521667E0,-5.748046875E-2,9.355545044E-2,9.927805023E0,9.928412220E0
3.468567667E0,-4.760101318E-2,9.145980835E-2,9.889634399E0,9.890171854E0
3.478613667E0,-5.493576050E-2,9.490264893E-2,9.905950470E0,9.906557382E0
3.488660667E0,-3.592529297E-2,7.155120850E-2,9.900861053E0,9.901184768E0
3.498706667E0,-4.281097412E-2,5.763015747E-2,9.949060822E0,9.949319838E0
3.508752667E0,-4.610412598E-2,4.296066284E-2,9.885592804E0,9.885793660E0
3.518799667E0,-4.146377563E-2,4.520599365E-2,9.864786072E0,9.864976790E0
3.528845667E0,-4.340972900E-2,2.155517578E-2,9.904303894E0,9.904422480E0
3.538891667E0,-4.999603271E-2,1.242416382E-2,9.850715332E0,9.850850040E0
3.548938667E0,-5.403762817E-2,2.694396973E-2,9.784702606E0,9.784888918E0
3.558984667E0,-5.673202515E-2,3.936813354E-2,9.792486420E0,9.792729888E0
3.569030667E0,-6.721023560E-2,4.550537109E-2,9.818532257E0,9.818867737E0
3.579076667E0,-8.217910767E-2,6.586303711E-2,9.806108093E0,9.806673609E0
3.589123667E0,-9.325607300E-2,7.843688965E-2,9.783056030E0,9.783814917E0
3.599169667E0,-8.562194824E-2,8.457412720E-2,9.826166382E0,9.826903361E0
3.609215667E0,-8.652008057E-2,7.140151978E-2,9.869875488E0,9.870512958E0
3.619262667E0,-8.472381592E-2,8.607101440E-2,9.804162140E0,9.804905997E0
3.629308667E0,-7.544311523E-2,9.550140381E-2,9.846673737E0,9.847425849E0
3.639354667E0,-7.185058594E-2,8.666976929E-2,9.911339264E0,9.911978620E0
3.649401667E0,-6.780899048E-2,8.906478882E-2,9.896669769E0,9.897302820E0
3.659447667E0,-5.942642212E-2,9.819580078E-2,9.857002258E0,9.857670487E0
3.669493667E0,-4.610412598E-2,8.277786255E-2,9.892777863E0,9.893231606E0
3.679539667E0,-4.056564331E-2,5.688171387E-2,9.934990082E0,9.935235731E0
3.689586667E0,-2.799179077E-2,4.984634399E-2,9.836195526E0,9.836361656E0
3.699632667E0,-2.395019531E-2,3.817062378E-2,9.836345215E0,9.836448434E0
3.709678667E0,-2.829116821E-2,2.634521484E-2,9.896819458E0,9.896894960E0
3.719725667E0,-4.266128540E-2,1.826202393E-2,9.857301636E0,9.857410868E0
3.729771667E0,-4.071533203E-2,3.667373657E-2,9.799372101E0,9.799525308E0
3.739817667E0,-3.682342529E-2,5.568420410E-2,9.833650818E0,9.833877420E0
3.749864667E0,-4.819976807E-2,4.640350342E-2,9.901010742E0,9.901236803E0
3.759910667E0,-6.271957397E-2,6.107299805E-2,9.848769379E0,9.849158438E0
3.769956667E0,-5.792953491E-2,7.214996338E-2,9.799072723E0,9.799509564E0
3.780003667E0,-7.020401001E-2,5.942642212E-2,9.892478485E0,9.892906079E0
3.790049667E0,-7.604187012E-2,5.358856201E-2,9.885742493E0,9.886180189E0
3.800095667E0,-7.574249268E-2,5.448669434E-2,9.852212219E0,9.852654025E0
3.810141667E0,-6.451583862E-2,6.511459351E-2,9.871372375E0,9.871797951E0
3.820188667E0,-6.212081909E-2,4.999603271E-2,9.896520081E0,9.896841330E0
3.830234667E0,-6.915618896E-2,6.077362061E-2,9.864337006E0,9.864766625E0
3.840280667E0,-6.301895142E-2,7.484436035E-2,9.798623657E0,9.799112135E0
3.850327667E0,-7.439529419E-2,7.948471069E-2,9.825118561E0,9.825721715E0
3.860373667E0,-7.499404907E-2,7.439529419E-2,9.863139496E0,9.863705160E0
3.870419667E0,-6.825805664E-2,7.903564453E-2,9.817185059E0,9.817740487E0
3.880466667E0,-6.676116943E-2,9.160949707E-2,9.792037354E0,9.792693444E0
3.890512667E0,-5.284011841E-2,8.322692871E-2,9.830657043E0,9.831151342E0
3.900558667E0,-5.508544922E-2,7.439529419E-2,9.849218445E0,9.849653448E0
3.910604667E0,-5.074447632E-2,8.382568359E-2,9.798024902E0,9.798514874E0
3.920651667E0,-4.131408691E-2,8.861572266E-2,9.831405487E0,9.831891652E0
3.930697667E0,-3.338058472E-2,6.017486572E-2,9.900112610E0,9.900351760E0
3.940743667E0,-4.071533203E-2,3.412902832E-2,9.876312103E0,9.876454996E0
3.950790667E0,-5.418731689E-2,4.430786133E-2,9.831854553E0,9.832103712E0
3.960836667E0,-5.104385376E-2,2.844085693E-2,9.901759186E0,9.901931596E0
3.970882667E0,-5.718109131E-2,7.035369873E-3,9.912536774E0,9.912704195E0
3.980929667E0,-6.271957397E-2,2.395019531E-2,9.864636383E0,9.864864841E0
3.990975667E0,-5.224136353E-2,4.760101318E-2,9.864486694E0,9.864739873E0
4.001021667E0,-6.361770630E-2,4.745132446E-2,9.907297668E0,9.907615552E0
4.011068667E0,-5.718109131E-2,5.643264771E-2,9.886790314E0,9.887116720E0
4.021114667E0,-6.271957397E-2,7.948471069E-2,9.820178833E0,9.820700783E0
4.031160667E0,-6.152206421E-2,8.966354370E-2,9.870773621E0,9.871372568E0
4.041206667E0,-6.316864014E-2,7.798782349E-2,9.889634399E0,9.890143625E0
4.051253667E0,-5.942642212E-2,9.026229858E-2,9.848470001E0,9.849062907E0
4.061299667E0,-5.149291992E-2,1.061293030E-1,9.821675720E0,9.822384074E0
4.071345667E0,-5.628295898E-2,1.061293030E-1,9.844428406E0,9.845161341E0
4.081392667E0,-5.733078003E-2,9.101074219E-2,9.854158173E0,9.854745205E0
4.091438667E0,-6.541397095E-2,7.963439941E-2,9.796977081E0,9.797519102E0
4.101484667E0,-5.194198608E-2,7.798782349E-2,9.799821167E0,9.800269128E0
4.111531667E0,-5.059478760E-2,5.553451538E-2,9.872270508E0,9.872556351E0
4.121577667E0,-5.628295898E-2,2.903961182E-2,9.842931519E0,9.843135270E0
4.131623667E0,-5.613327026E-2,3.936813354E-2,9.802216187E0,9.802455966E0
4.141670667E0,-5.358856201E-2,3.338058472E-2,9.846524048E0,9.846726452E0
4.151716667E0,-4.894821167E-2,1.930984497E-2,9.884395294E0,9.884535352E0
4.161762667E0,-4.805007935E-2,2.859054565E-2,9.838590546E0,9.838749420E0
4.171809667E0,-5.478607178E-2,4.700225830E-2,9.814490662E0,9.814756119E0
4.181855667E0,-5.957611084E-2,5.553451538E-2,9.883497162E0,9.883832736E0
4.191901667E0,-6.496490479E-2,4.775070190E-2,9.878557434E0,9.878886453E0
4.201948667E0,-6.316864014E-2,7.334747314E-2,9.827663269E0,9.828139980E0
4.211994667E0,-6.137237549E-2,7.888595581E-2,9.837093658E0,9.837601395E0
4.222040667E0,-5.972579956E-2,7.200027466E-2,9.891131287E0,9.891573653E0
4.232086667E0,-6.481521606E-2,7.035369873E-2,9.863738251E0,9.864202093E0
4.242133667E0,-6.481521606E-2,8.816665649E-2,9.826914825E0,9.827524071E0
4.252179667E0,-6.541397095E-2,9.056167603E-2,9.875413971E0,9.876045843E0
4.262225667E0,-6.451583862E-2,6.436614990E-2,9.908046112E0,9.908465222E0
4.272272667E0,-5.987548828E-2,7.888595581E-2,9.849667511E0,9.850165387E0
4.282318667E0,-5.448669434E-2,7.918533325E-2,9.851014709E0,9.851483641E0
4.292364667E0,-5.568420410E-2,6.481521606E-2,9.887688446E0,9.888057673E0
4.302411667E0,-6.301895142E-2,5.224136353E-2,9.868528290E0,9.868867775E0
4.312457667E0,-5.718109131E-2,6.182144165E-2,9.837991791E0,9.838352202E0
4.322503667E0,-5.194198608E-2,6.256988525E-2,9.848020935E0,9.848356680E0
4.332550667E0,-5.643264771E-2,3.861968994E-2,9.892777863E0,9.893014200E0
4.342596667E0,-7.080276489E-2,4.505630493E-2,9.862540741E0,9.862897798E0
4.352642625E0,-5.059478760E-2,6.047424316E-2,9.847422180E0,9.847737840E0
4.362689625E0,-5.897735596E-2,6.002517700E-2,9.872719574E0,9.873078200E0
4.372735625E0,-5.942642212E-2,5.867797852E-2,9.874964905E0,9.875318044E0
4.382781625E0,-4.730163574E-2,6.032455444E-2,9.833501129E0,9.833799924E0
4.392827625E0,-5.418731689E-2,7.080276489E-2,9.831255798E0,9.831660077E0
4.402874625E0,-5.074447632E-2,7.155120850E-2,9.896370392E0,9.896759142E0
4.412920625E0,-5.179229736E-2,6.047424316E-2,9.861792297E0,9.862113713E0
4.422966625E0,-6.182144165E-2,6.212081909E-2,9.816286926E0,9.816678150E0
4.433013625E0,-5.403762817E-2,5.927673340E-2,9.856104126E0,9.856430507E0
4.443059625E0,-5.403762817E-2,4.176315308E-2,9.859846344E0,9.860082867E0
4.453105625E0,-5.014572144E-2,4.490661621E-2,9.828711090E0,9.828941596E0
4.463152625E0,-5.089416504E-2,4.565505981E-2,9.819430389E0,9.819668415E0
4.473198625E0,-5.792953491E-2,5.478607178E-2,9.840386810E0,9.840709828E0
4.483244625E0,-6.286926270E-2,4.161346436E-2,9.851014709E0,9.851303215E0
4.493291625E0,-6.870712280E-2,5.089416504E-2,9.805209961E0,9.805582760E0
4.503337625E0,-6.361770630E-2,6.271957397E-2,9.806108093E0,9.806515023E0
4.513383625E0,-6.526428223E-2,5.837860107E-2,9.859397278E0,9.859786112E0
4.523430625E0,-7.200027466E-2,6.256988525E-2,9.854906616E0,9.855368255E0
4.533476625E0,-5.792953491E-2,9.864486694E-2,9.818681946E0,9.819348339E0
4.543522625E0,-5.508544922E-2,8.217910767E-2,9.857002258E0,9.857498736E0
4.553569625E0,-6.795867920E-2,8.397537231E-2,9.892927551E0,9.893517361E0
4.563615625E0,-5.164260864E-2,7.813751221E-2,9.864935760E0,9.865380377E0
4.573661625E0,-5.718109131E-2,8.786727905E-2,9.859546967E0,9.860104296E0
4.583708625E0,-5.239105225E-2,8.292755127E-2,9.890083466E0,9.890569890E0
4.593754625E0,-5.718109131E-2,4.580474854E-2,9.914333038E0,9.914603741E0
4.603800625E0,-5.343887329E-2,5.523513794E-2,9.856253815E0,9.856553449E0
4.613846625E0,-5.209167480E-2,6.137237549E-2,9.858798523E0,9.859127164E0
4.623893625E0,-5.882766724E-2,4.475692749E-2,9.905202026E0,9.905477831E0
4.633939625E0,-5.927673340E-2,3.622467041E-2,9.879605255E0,9.879849491E0
4.643985625E0,-6.421646118E-2,4.131408691E-2,9.829609222E0,9.829905802E0
4.654032625E0,-6.256988525E-2,4.415817261E-2,9.850266266E0,9.850563966E0
4.664078625E0,-6.017486572E-2,3.218307495E-2,9.879904633E0,9.880140298E0
4.674124625E0,-6.616241455E-2,4.565505981E-2,9.826465759E0,9.826794552E0
4.684171625E0,-6.032455444E-2,6.556365967E-2,9.804910583E0,9.805315354E0
4.694217625E0,-6.885681152E-2,5.553451538E-2,9.858798523E0,9.859195386E0
4.704263625E0,-6.915618896E-2,6.047424316E-2,9.854158173E0,9.854586394E0
4.714310625E0,-6.301895142E-2,7.634124756E-2,9.807155914E0,9.807655505E0
4.724356625E0,-5.658233643E-2,8.038284302E-2,9.819729767E0,9.820221772E0
4.734402625E0,-5.613327026E-2,6.706054688E-2,9.850116577E0,9.850504791E0
4.744449625E0,-5.179229736E-2,8.083190918E-2,9.841434631E0,9.841902857E0
4.754495625E0,-5.763015747E-2,8.622070312E-2,9.818532257E0,9.819079943E0
4.764541625E0,-5.104385376E-2,6.735992432E-2,9.858499146E0,9.858861407E0
4.774588625E0,-5.897735596E-2,5.822891235E-2,9.896819458E0,9.897166479E0
4.784634625E0,-5.508544922E-2,6.122268677E-2,9.843679962E0,9.844024473E0
4.794680625E0,-5.328918457E-2,6.406677246E-2,9.841434631E0,9.841787434E0
4.804727625E0,-4.700225830E-2,5.523513794E-2,9.888137512E0,9.888403491E0
4.814773625E0,-5.478607178E-2,4.086502075E-2,9.881551208E0,9.881787579E0
4.824819625E0,-5.328918457E-2,5.987548828E-2,9.816885681E0,9.817212908E0
4.834866625E0,-4.430786133E-2,6.167175293E-2,9.860594788E0,9.860887189E0
4.844912625E0,-5.598358154E-2,3.772155762E-2,9.900711365E0,9.900941501E0
4.854958625E0,-4.790039063E-2,3.951782227E-2,9.836644592E0,9.836840598E0
4.865005625E0,-5.972579956E-2,5.882766724E-2,9.820328522E0,9.820686338E0
4.875051625E0,-5.703140259E-2,5.897735596E-2,9.879904633E0,9.880245263E0
4.885097625E0,-5.927673340E-2,4.984634399E-2,9.874366150E0,9.874669881E0
4.895144625E0,-5.478607178E-2,6.481521606E-2,9.826316071E0,9.826682555E0
4.905190625E0,-3.876937866E-2,8.337661743E-2,9.841584320E0,9.842013852E0
4.915236625E0,-4.685256958E-2,5.792953491E-2,9.897118835E0,9.897399266E0
4.925283625E0,-5.658233643E-2,4.221221924E-2,9.869875488E0,9.870127942E0
4.935329625E0,-5.179229736E-2,5.553451538E-2,9.855056305E0,9.855348867E0
4.945375625E0,-5.328918457E-2,5.987548828E-2,9.867480469E0,9.867806018E0
4.955421625E0,-5.867797852E-2,3.143463135E-2,9.907297668E0,9.907521301E0
4.965468625E0,-6.466552734E-2,4.550537109E-2,9.835297394E0,9.835615242E0
4.975514625E0,-6.810836792E-2,6.301895142E-2,9.846823425E0,9.847260619E0
4.985560625E0,-7.544311523E-2,5.748046875E-2,9.877210236E0,9.877665600E0
4.995607625E0,-8.517288208E-2,6.376739502E-2,9.873168640E0,9.873741930E0
5.005653625E0,-8.696914673E-2,8.861572266E-2,9.826016693E0,9.826801129E0
5.015699625E0,-8.247848511E-2,9.580078125E-2,9.841734009E0,9.842545849E0
5.025746625E0,-8.068222046E-2,9.370513916E-2,9.880353699E0,9.881127440E0
5.035792625E0,-7.619155884E-2,8.637039185E-2,9.862091675E0,9.862764176E0
5.045838625E0,-6.541397095E-2,1.022373962E-1,9.810449066E0,9.811199843E0
5.055885625E0,-5.867797852E-2,1.040336609E-1,9.867031403E0,9.867754294E0
5.065931625E0,-5.358856201E-2,8.846603394E-2,9.880054321E0,9.880595699E0
5.075977625E0,-4.355941772E-2,7.933502197E-2,9.827663269E0,9.828080016E0
5.086024625E0,-3.712280273E-2,8.472381592E-2,9.830207977E0,9.830643168E0
5.096070625E0,-3.592529297E-2,6.436614990E-2,9.894274750E0,9.894549330E0
5.106116625E0,-3.712280273E-2,5.239105225E-2,9.861642609E0,9.861851645E0
5.116163625E0,-3.682342529E-2,4.565505981E-2,9.819131012E0,9.819306196E0
5.126209625E0,-3.113525391E-2,3.667373657E-2,9.862091675E0,9.862209011E0
5.136255625E0,-3.607498169E-2,8.232879639E-3,9.909093933E0,9.909163020E0
5.146302625E0,-4.026626587E-2,-2.694396973E-3,9.857002258E0,9.857084871E0
5.156309625E0,-4.939727783E-2,2.544708252E-2,9.857451324E0,9.857607938E0
5.166315625E0,-5.538482666E-2,2.365081787E-2,9.889484711E0,9.889668078E0
5.176322625E0,-6.122268677E-2,1.586700439E-2,9.887089691E0,9.887291972E0
5.186328625E0,-7.229965210E-2,3.861968994E-2,9.841135254E0,9.841476607E0
5.196334625E0,-6.571334839E-2,6.436614990E-2,9.839937744E0,9.840367679E0
5.206341625E0,-7.065307617E-2,5.972579956E-2,9.892628174E0,9.893060761E0
5.216348625E0,-8.442443848E-2,7.214996338E-2,9.860145721E0,9.860771103E0
5.226355625E0,-7.559280396E-2,9.924362183E-2,9.807754669E0,9.808548069E0
5.236362625E0,-6.556365967E-2,1.034349060E-1,9.836794281E0,9.837556561E0
5.246369625E0,-6.137237549E-2,9.535171509E-2,9.863887939E0,9.864539716E0
5.256376625E0,-5.957611084E-2,9.774673462E-2,9.816436615E0,9.817104031E0
5.266383625E0,-5.568420410E-2,1.017883301E-1,9.801767120E0,9.802453789E0
5.276389625E0,-5.628295898E-2,9.250762939E-2,9.858798523E0,9.859393173E0
5.286395625E0,-6.017486572E-2,9.684860229E-2,9.843230896E0,9.843891260E0
5.296401625E0,-4.685256958E-2,9.205856323E-2,9.804311829E0,9.804855959E0
5.306406625E0,-3.861968994E-2,9.999206543E-2,9.819280701E0,9.819865751E0
5.316412625E0,-3.876937866E-2,5.882766724E-2,9.899513855E0,9.899764559E0
5.326418625E0,-4.849914551E-2,4.670288086E-2,9.853858795E0,9.854088820E0
5.336423625E0,-4.385879517E-2,4.565505981E-2,9.829309845E0,9.829513722E0
5.346429625E0,-4.236190796E-2,3.442840576E-2,9.886790314E0,9.886941011E0
5.356436000E0,-4.086502075E-2,1.826202393E-2,9.898466034E0,9.898567234E0
5.366443000E0,-4.745132446E-2,2.724334717E-2,9.844578094E0,9.844730148E0
5.376449000E0,-6.586303711E-2,4.819976807E-2,9.868528290E0,9.868865779E0
5.386456000E0,-6.256988525E-2,3.921844482E-2,9.894873505E0,9.895149051E0
5.396462000E0,-6.197113037E-2,2.185455322E-2,9.875563660E0,9.875782280E0
5.406468000E0,-6.765930176E-2,4.715194702E-2,9.815837860E0,9.816184288E0
5.416474000E0,-7.214996338E-2,5.194198608E-2,9.878707123E0,9.879107146E0
5.426480000E0,-8.187973022E-2,6.346801758E-2,9.871522064E0,9.872065657E0
5.436486000E0,-8.023315430E-2,7.050338745E-2,9.848470001E0,9.849049165E0
5.446491000E0,-7.364685059E-2,1.206491089E-1,9.768685913E0,9.769708518E0
5.456498000E0,-7.155120850E-2,1.167572021E-1,9.883796539E0,9.884745108E0
5.466505000E0,-6.137237549E-2,8.187973022E-2,9.836345215E0,9.836877454E0
5.476511000E0,-5.912704468E-2,7.798782349E-2,9.825118561E0,9.825605978E0
5.486517000E0,-4.326004028E-2,8.262817383E-2,9.880653076E0,9.881093262E0
5.496524000E0,-3.906875610E-2,5.628295898E-2,9.854158173E0,9.854396350E0
5.506531000E0,-5.014572144E-2,4.505630493E-2,9.922565918E0,9.922794922E0
5.516536000E0,-4.430786133E-2,4.790039063E-2,9.906100159E0,9.906315056E0
5.526542000E0,-3.502716064E-2,3.757186890E-2,9.843829651E0,9.843963670E0
5.536547000E0,-6.316864014E-2,3.712280273E-2,9.891430664E0,9.891702026E0
5.546553000E0,-6.646179199E-2,4.191284180E-2,9.898615723E0,9.898927572E0
5.556559000E0,-6.301895142E-2,5.598358154E-2,9.853559418E0,9.853919969E0
5.566565000E0,-5.927673340E-2,5.134323120E-2,9.852212219E0,9.852524320E0
5.576570000E0,-4.535568237E-2,3.487747192E-2,9.889484711E0,9.889650217E0
5.586576000E0,-4.475692749E-2,5.059478760E-2,9.831854553E0,9.832086603E0
5.596582000E0,-4.625381470E-2,5.418731689E-2,9.806407471E0,9.806666261E0
5.606588000E0,-5.703140259E-2,4.011657715E-2,9.874366150E0,9.874612336E0
5.616593000E0,-5.733078003E-2,4.864883423E-2,9.809401245E0,9.809689410E0
5.626599000E0,-6.092330933E-2,9.819580078E-2,9.813442841E0,9.814123214E0
5.636604000E0,-5.852828979E-2,1.151106262E-1,9.819280701E0,9.820129811E0
5.646609000E0,-7.813751221E-2,8.861572266E-2,9.823172607E0,9.823883056E0
5.656614000E0,-9.684860229E-2,9.220825195E-2,9.908944244E0,9.909846520E0
5.666620000E0,-6.361770630E-2,1.502874756E-1,9.854607239E0,9.855958470E0
5.676626000E0,-2.350112915E-2,1.339714050E-1,9.801018677E0,9.801962443E0
5.686632000E0,-5.733078003E-2,1.046324158E-1,9.932744751E0,9.933461282E0
5.696639000E0,-4.385879517E-2,1.261875916E-1,9.849517822E0,9.850423759E0
5.706646000E0,-5.269042969E-2,1.233435059E-1,9.749076691E0,9.749999293E0
5.716652000E0,-5.418731689E-2,8.951385498E-2,9.993069305E0,9.993617120E0
5.726668000E0,-3.966751099E-2,4.490661621E-2,9.842033386E0,9.842215771E0
5.736717000E0,-4.670288086E-2,5.733078003E-2,9.753866730E0,9.754147024E0
5.746765000E0,-5.777984619E-2,7.349716187E-2,9.935139771E0,9.935579631E0
5.756812000E0,-5.343887329E-2,4.071533203E-2,9.890981598E0,9.891209755E0
5.766858000E0,-5.777984619E-2,-2.080673218E-2,9.834998016E0,9.835189750E0
5.776904000E0,-7.604187012E-2,-1.122665405E-2,9.887239380E0,9.887538165E0
5.786951000E0,-4.535568237E-2,-2.140548706E-2,9.880054321E0,9.880181614E0
5.796997000E0,-6.810836792E-2,8.981323242E-4,9.822124786E0,9.822360962E0
5.807043000E0,-6.376739502E-2,2.155517578E-2,9.947713623E0,9.947941357E0
5.817090000E0,-1.242416382E-2,6.601272583E-2,9.818532257E0,9.818762026E0
5.827136000E0,-4.984634399E-2,5.403762817E-2,9.838740234E0,9.839014896E0
5.837182000E0,-6.930587769E-2,4.131408691E-2,9.953252106E0,9.953579137E0
5.847228000E0,-7.873626709E-2,6.152206421E-2,9.797725525E0,9.798235036E0
5.857275000E0,-8.232879639E-2,9.535171509E-2,9.881551208E0,9.882354186E0
5.867321000E0,-8.741821289E-2,1.079255676E-1,9.896370392E0,9.897344937E0
5.877368000E0,-6.541397095E-2,1.055305481E-1,9.789342957E0,9.790130296E0
5.887414000E0,-6.167175293E-2,8.322692871E-2,9.725126495E0,9.725678150E0
5.897460000E0,-7.514373779E-2,5.972579956E-2,9.902357941E0,9.902823160E0
5.907507000E0,-7.185058594E-2,6.421646118E-2,9.845476227E0,9.845947816E0
5.917553000E0,-7.095245361E-2,1.143621826E-1,9.852960663E0,9.853879783E0
5.927599000E0,-5.284011841E-2,1.013392639E-1,9.870174866E0,9.870836520E0
5.937645000E0,-2.694396973E-2,7.364685059E-2,9.799671478E0,9.799985251E0
5.947692000E0,-4.984634399E-2,6.406677246E-2,9.915829926E0,9.916162177E0
5.957738000E0,-4.819976807E-2,7.334747314E-2,9.811496887E0,9.811889433E0
5.967784000E0,-1.571731567E-2,6.975494385E-2,9.867630157E0,9.867889223E0
5.977831000E0,-2.754272461E-2,5.269042969E-2,9.904453583E0,9.904632030E0
5.987877000E0,-3.308120728E-2,5.568420410E-2,9.820178833E0,9.820392426E0
5.997924000E0,-4.101470947E-2,7.364685059E-2,9.820328522E0,9.820690319E0
6.007970000E0,-8.472381592E-2,7.110214233E-2,9.946366425E0,9.946981386E0
6.018016000E0,-9.056167603E-2,6.541397095E-2,9.913584595E0,9.914214034E0
6.028063000E0,-7.783813477E-2,5.867797852E-2,9.801617432E0,9.802102129E0
6.038109000E0,-6.870712280E-2,8.098159790E-2,9.898166656E0,9.898736376E0
6.048155000E0,-3.891906738E-2,6.676116943E-2,9.869725800E0,9.870028323E0
6.058202000E0,-6.840774536E-2,5.493576050E-2,9.886640625E0,9.887029908E0
6.068248000E0,-8.158035278E-2,6.107299805E-2,9.830058289E0,9.830586515E0
6.078294000E0,-9.086105347E-2,1.317260742E-2,9.860894165E0,9.861321564E0
6.088341000E0,-7.469467163E-2,8.532257080E-3,9.879605255E0,9.879891300E0
6.098387000E0,-5.239105225E-2,2.350112915E-2,9.774224396E0,9.774393059E0
6.108433000E0,-3.068618774E-2,6.032455444E-2,9.827962646E0,9.828195688E0
6.118480000E0,-3.607498169E-2,8.592132568E-2,9.867929535E0,9.868369530E0
6.128526000E0,-5.478607178E-2,6.870712280E-2,9.849068756E0,9.849460774E0
6.138572000E0,-3.083587646E-2,1.037342834E-1,9.818232880E0,9.818829285E0
6.148619000E0,-5.972579956E-2,8.337661743E-2,9.833351440E0,9.833886281E0
6.158665000E0,-6.631210327E-2,6.301895142E-2,9.972561951E0,9.972981527E0
6.168711000E0,-5.254074097E-2,6.182144165E-2,9.849368134E0,9.849702282E0
6.178758000E0,-3.068618774E-2,7.529342651E-2,9.790540466E0,9.790878069E0
6.188804000E0,-3.188369751E-2,6.436614990E-2,9.934091949E0,9.934351636E0
6.198850000E0,-5.104385376E-2,4.550537109E-2,9.907147980E0,9.907383979E0
6.208897000E0,-6.391708374E-2,7.484436035E-2,9.840686188E0,9.841178370E0
